datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,M01AB_lag1,M01AB_lag2,M01AB_lag3,M01AB_lag4,M01AB_lag8,M01AB_lag12,M01AE_lag1,M01AE_lag2,M01AE_lag3,M01AE_lag4,M01AE_lag8,M01AE_lag12,N02BA_lag1,N02BA_lag2,N02BA_lag3,N02BA_lag4,N02BA_lag8,N02BA_lag12,N02BE_lag1,N02BE_lag2,N02BE_lag3,N02BE_lag4,N02BE_lag8,N02BE_lag12,N05B_lag1,N05B_lag2,N05B_lag3,N05B_lag4,N05B_lag8,N05B_lag12,N05C_lag1,N05C_lag2,N05C_lag3,N05C_lag4,N05C_lag8,N05C_lag12,R03_lag1,R03_lag2,R03_lag3,R03_lag4,R03_lag8,R03_lag12,R06_lag1,R06_lag2,R06_lag3,R06_lag4,R06_lag8,R06_lag12,M01AB_rollmean4,M01AB_rollstd4,M01AB_rollmean8,M01AB_rollstd8,M01AB_rollmean12,M01AB_rollstd12,M01AE_rollmean4,M01AE_rollstd4,M01AE_rollmean8,M01AE_rollstd8,M01AE_rollmean12,M01AE_rollstd12,N02BA_rollmean4,N02BA_rollstd4,N02BA_rollmean8,N02BA_rollstd8,N02BA_rollmean12,N02BA_rollstd12,N02BE_rollmean4,N02BE_rollstd4,N02BE_rollmean8,N02BE_rollstd8,N02BE_rollmean12,N02BE_rollstd12,N05B_rollmean4,N05B_rollstd4,N05B_rollmean8,N05B_rollstd8,N05B_rollmean12,N05B_rollstd12,N05C_rollmean4,N05C_rollstd4,N05C_rollmean8,N05C_rollstd8,N05C_rollmean12,N05C_rollstd12,R03_rollmean4,R03_rollstd4,R03_rollmean8,R03_rollstd8,R03_rollmean12,R03_rollstd12,R06_rollmean4,R06_rollstd4,R06_rollmean8,R06_rollstd8,R06_rollmean12,R06_rollstd12,weekofyear,month,quarter,year,is_year_start,is_year_end
2014-11-16,31.67,24.34,31.3,177.1,110.0,4.0,22.0,10.2,40.67,25.67,19.69,23.115,18.02,36.36,31.05,14.82,25.14,30.6103125,22.915,25.225,29.8,34.1,25.2,28.3375,28.7,20.5,177.9,203.8,213.6,223.621875,227.1,111.2,152.0,112.5,95.0,96.0625,69.0,92.0,5.0,4.0,3.0,4.625,3.0,7.0,25.0,39.0,30.0,28.0,44.0,14.0,6.2,7.0,10.0,13.1875,8.0,11.3,29.425,8.950983186220386,27.778125000000003,6.722396435742669,25.89125,6.658890886694951,23.8375,6.71526805123966,25.1101640625,5.042677553816093,25.570859375,4.706917667697886,30.1,3.7211109452241073,30.442187500000003,2.776422877649542,28.93645833333333,3.6100926169077034,193.1,18.455170910434486,225.573359375,42.58831836101219,210.15890625,49.289387193630866,117.375,24.342606680468716,104.5703125,22.667320263412424,102.546875,21.079751247157652,4.0,0.8164965809277281,4.328125,1.2833715014423084,3.8020833333333335,1.6765921311524838,29.0,7.438637868140462,31.0,22.778435917708286,28.416666666666668,20.393663602980105,8.35,2.048576741707902,10.8859375,3.3723894500307696,11.573958333333335,3.803849942422771,46,11,4,2014,0,0
2014-11-23,28.35,25.04,37.5,161.5,105.5,3.0,38.0,8.7,31.67,40.67,25.67,19.69,25.36,22.05,24.34,31.05,14.82,25.14,25.38,31.275,31.3,29.8,34.1,25.2,31.1,29.0,177.1,177.9,203.8,213.6,239.55,160.15,110.0,152.0,112.5,95.0,95.0,112.0,4.0,5.0,4.0,3.0,4.0,3.0,22.0,25.0,39.0,30.0,2.0,12.0,10.2,6.2,7.0,10.0,16.0,15.0,31.590000000000003,6.531890997253403,28.151875,6.651492817137262,26.41625,6.576347813808344,23.8125,6.708985889586201,25.0676640625,5.041511110553272,25.051276041666664,4.350661418454025,33.175000000000004,3.3895673273541336,31.2421875,3.745848520481431,29.644791666666663,4.376277275671708,180.07500000000002,17.526052036896694,215.817109375,47.57689657156535,210.27140625,49.1662552119987,120.0,21.52905014161099,105.8828125,22.335570743191397,102.00520833333333,20.897484800218855,4.0,0.8164965809277281,4.203125,1.365940119739619,3.8020833333333335,1.6765921311524838,31.0,8.755950357709128,35.5,19.559433237479777,30.583333333333332,19.865265864789937,8.024999999999999,1.785823806165255,9.9734375,2.7143668485289796,11.048958333333333,3.7218811620563224,47,11,4,2014,0,0
2014-11-30,31.06,18.09,39.6,161.5,96.0,7.0,20.0,18.1,28.35,31.67,40.67,25.67,32.35,29.7,25.04,24.34,31.05,14.82,26.456,29.369,37.5,31.3,29.8,34.1,30.6,23.6,161.5,177.1,177.9,203.8,272.04,113.72,105.5,110.0,152.0,112.5,73.0,109.0,3.0,4.0,5.0,4.0,3.0,5.0,38.0,22.0,25.0,39.0,81.0,9.0,8.7,10.2,6.2,7.0,14.0,18.6,32.9375,5.353138487529232,27.990625,6.550042768399085,26.529583333333335,6.649395891334561,24.63,5.299062810220954,24.0219140625,5.554012893376858,24.111359375000003,4.54698807826627,34.55,4.7374395334751584,32.3671875,4.743947918419708,30.978125000000002,4.78542449967037,169.5,9.243376006633502,201.99960937499998,44.89173659609938,214.25307291666664,42.057059890216635,115.875,24.780284501998764,108.7578125,18.679284430959314,100.921875,20.838787401605625,4.75,1.707825127659934,4.703125,1.5782244487759922,3.96875,1.8920625169855836,26.25,8.098353742170891,27.875,7.395703385846986,31.5,19.01434864899282,10.8,5.138741739634967,10.4859375,3.7664131140298447,11.007291666666667,3.6313598533427833,48,11,4,2014,0,0
2014-12-07,28.69,30.281,18.3,175.7,114.0,4.0,40.0,9.4,31.06,28.35,31.67,40.67,23.7,18.7,18.09,25.04,24.34,31.05,23.085,22.41,39.6,37.5,31.3,29.8,33.1,22.4,161.5,161.5,177.1,177.9,296.975,216.35,96.0,105.5,110.0,152.0,103.0,104.0,7.0,3.0,4.0,5.0,7.0,0.0,20.0,38.0,22.0,25.0,21.0,28.0,18.1,8.7,10.2,6.2,10.5,10.2,29.942500000000003,1.6671207714699843,28.614375,6.31651544846637,27.362083333333334,6.189488691737913,24.43775,4.9936546653394815,24.921414062500002,5.94924918853601,24.767276041666666,4.8376668687053925,31.675,9.587622228686316,30.517187500000002,6.840050573839247,30.636458333333334,5.540372121807886,168.95,8.621484790916684,186.840234375,23.723910566816663,210.86557291666668,43.48562939829762,106.375,7.739239842086136,110.1328125,18.599588294094627,101.75520833333333,21.17037988822453,4.5,1.7320508075688783,4.328125,1.2833715014423084,4.302083333333333,1.423681939602915,30.0,10.456258094238745,30.25,7.905694150420948,32.5,19.128750375000752,11.6,4.3764521399568945,10.3484375,3.785855002859836,10.940624999999999,3.6547957480859714,49,12,4,2014,0,0
2014-12-14,25.02,22.02,30.4,221.58,109.0,7.0,21.0,3.0,28.69,31.06,28.35,31.67,23.115,18.02,30.281,18.09,25.04,24.34,30.6103125,22.915,18.3,39.6,37.5,31.3,28.3375,28.7,175.7,161.5,161.5,177.1,223.621875,227.1,114.0,96.0,105.5,110.0,96.0625,69.0,4.0,7.0,3.0,4.0,4.625,3.0,40.0,20.0,38.0,22.0,28.0,44.0,9.4,18.1,8.7,10.2,13.1875,8.0,28.28,2.4852229946894724,28.852500000000003,6.112181630622105,27.94541666666667,5.522968346465568,23.85775,5.141339668153954,23.847625,5.536701130701778,24.69269270833333,4.875570596812403,31.450000000000003,9.6098907381926,30.775,6.784804450282372,30.778125,5.507995544185986,180.07,28.47142895371916,186.58499999999998,23.27846521695853,210.40557291666667,43.32719357173333,106.125,7.5979712204421235,111.75,17.74421434882771,105.08854166666667,18.52831943203101,5.25,2.061552812808831,4.625,1.5979898086569349,4.635416666666667,1.5534586899931244,29.75,10.719919153923998,29.375,8.551315688243536,30.583333333333332,19.02370929002847,9.8,6.231639698613299,9.075,4.36373038318629,10.523958333333333,4.2560733955262195,50,12,4,2014,0,0
2014-12-21,25.01,20.69,24.34,203.6,78.0,6.0,31.0,6.0,25.02,28.69,31.06,28.35,19.69,25.36,22.02,30.281,18.09,25.04,25.14,25.38,30.4,18.3,39.6,37.5,25.2,31.1,221.58,175.7,161.5,161.5,213.6,239.55,109.0,114.0,96.0,105.5,95.0,95.0,7.0,4.0,7.0,3.0,3.0,4.0,21.0,40.0,20.0,38.0,30.0,2.0,3.0,9.4,18.1,8.7,10.0,16.0,27.445,2.968057726302948,29.517500000000002,5.193222918931394,27.91625,5.53876468217828,22.770249999999997,5.26644790948637,23.291375,5.611346488207118,24.301859374999996,5.001810802648027,28.160000000000004,9.08667889458702,30.6675,6.891725369704498,30.21479166666667,5.809521031181692,190.595,27.065231694309954,185.335,21.84493599375914,207.40973958333333,42.36091757440614,99.25,16.0701586799882,109.625,20.792770034660755,103.671875,19.964085740655054,6.0,1.4142135623730963,5.0,1.5118578920369081,4.802083333333333,1.5860348762835832,28.0,9.416297927883685,29.5,8.5690472882679,33.0,16.771187413916994,9.125,6.5296120354377285,8.575,4.470458589451458,9.690624999999999,4.060917961188089,51,12,4,2014,0,0
2014-12-28,36.18,32.79,27.784,282.7,154.0,4.0,54.0,12.0,25.01,25.02,28.69,31.06,25.67,32.35,20.69,22.02,30.281,18.09,14.82,26.456,24.34,30.4,18.3,39.6,34.1,30.6,203.6,221.58,175.7,161.5,203.8,272.04,78.0,109.0,114.0,96.0,112.5,73.0,6.0,7.0,4.0,7.0,4.0,3.0,31.0,21.0,40.0,20.0,39.0,81.0,6.0,3.0,9.4,18.1,7.0,14.0,28.725,5.2632847791722845,30.83125,5.405884194890919,28.235416666666666,5.9150507022853205,26.44525,5.990953478648747,25.537625,5.325210067955742,24.829692708333337,5.553574913058813,25.206,5.230248942450043,29.878,6.803540926815768,29.980125,5.849284509955817,220.89499999999998,45.32119555645776,195.1975,40.885282629747,208.29807291666665,43.922456292002884,113.75,31.202296923997974,114.8125,26.10957336741778,110.421875,22.21714768547952,5.25,1.5000000000000013,5.0,1.5118578920369081,4.885416666666667,1.5070462657031134,36.5,14.011899704655798,31.375,11.92760902875581,30.75,10.314376551026442,7.6,3.9293765408776844,9.2,4.567274898667728,9.523958333333333,3.906064844096665,52,12,4,2014,0,0
2015-01-04,36.68,34.54,24.7,300.22,65.0,7.0,25.25,10.0,36.18,25.01,25.02,28.69,40.67,23.7,32.79,20.69,22.02,30.281,31.05,23.085,27.784,24.34,30.4,18.3,29.8,33.1,282.7,203.6,221.58,175.7,177.9,296.975,154.0,78.0,109.0,114.0,152.0,103.0,4.0,6.0,7.0,4.0,5.0,7.0,54.0,31.0,21.0,40.0,25.0,21.0,12.0,6.0,3.0,9.4,6.2,10.5,30.722500000000004,6.593614967021758,30.332500000000003,4.471847652656723,29.317083333333333,6.190660288741911,27.509999999999998,7.1636070988481,25.973875,5.94785676735747,25.78427604166666,6.176020345830743,26.806,2.851298651491953,29.2405,7.046493900211245,29.280125,5.943839607392604,252.025,46.67473370750706,210.4875,54.19738205327432,208.56848958333333,44.52391554867343,101.5,39.568505994877626,103.9375,26.522816996476298,107.25520833333333,25.791731111010183,6.0,1.4142135623730963,5.25,1.6690459207925596,4.885416666666667,1.5070462657031134,32.8125,14.707389015956116,31.40625,11.908833381150313,31.104166666666668,10.017858107430277,7.75,4.0311288741492595,9.674999999999999,4.405434955013799,9.482291666666667,3.897363832004292,1,1,1,2015,0,0
2015-01-11,19.34,37.311,32.9,234.4,98.0,7.0,39.0,10.0,36.68,36.18,25.01,25.02,31.67,23.115,34.54,32.79,20.69,22.02,24.34,30.6103125,24.7,27.784,24.34,30.4,31.3,28.3375,300.22,282.7,203.6,221.58,177.1,223.621875,65.0,154.0,78.0,109.0,110.0,96.0625,7.0,4.0,6.0,7.0,4.0,4.625,25.25,54.0,31.0,21.0,22.0,28.0,10.0,12.0,6.0,3.0,10.2,13.1875,29.3025,8.551890141951075,28.79125,5.855699146984927,29.002499999999998,6.61579257259751,31.33275,7.335248933517325,27.59525,7.0959646631025475,26.34266666666667,6.911180905977757,27.430999999999997,3.960101513850351,29.4405,7.1354440646675945,29.66033333333333,6.0234524581133275,255.23,44.26528662507484,217.65,52.9260465177592,209.4666666666667,44.961752904467986,98.75,39.25451141800986,102.4375,26.470249472622235,107.41666666666667,25.721262281103787,6.0,1.4142135623730963,5.625,1.6850180160122061,5.083333333333333,1.6213537179739284,37.3125,12.472260888334024,33.53125,11.500339668896741,32.020833333333336,10.209430986132702,9.5,2.5166114784235645,9.649999999999999,4.4025966364019125,9.216666666666667,3.7267664105478775,2,1,1,2015,0,0
2015-01-18,39.35,30.35,38.8,231.45,115.0,4.0,32.0,9.0,19.34,36.68,36.18,25.01,28.35,19.69,37.311,34.54,32.79,20.69,25.04,25.14,32.9,24.7,27.784,24.34,37.5,25.2,234.4,300.22,282.7,203.6,161.5,213.6,98.0,65.0,154.0,78.0,105.5,95.0,7.0,7.0,4.0,6.0,3.0,3.0,39.0,25.25,54.0,31.0,38.0,30.0,10.0,10.0,12.0,6.0,8.7,10.0,32.8875,9.138239710141121,30.16625,6.930182305373669,30.640833333333333,6.533788346091047,33.74775,2.9318026735554987,28.259,7.071106541007975,26.77683333333333,6.991936535406449,31.045999999999996,6.1772213818188435,29.602999999999998,7.356584844302998,30.793666666666667,6.376999683996929,262.1925,34.564783016822645,226.39375,47.86014892744437,210.95416666666665,45.40402674539981,108.0,37.03151810732762,103.625,26.837806489034413,109.08333333333333,25.49049139414834,5.5,1.7320508075688783,5.75,1.4880476182856888,5.166666666666667,1.5275252316519472,37.5625,12.312552876366999,32.78125,11.362090398086336,32.1875,10.18974807878445,10.25,1.2583057392117598,9.6875,4.39461927491209,9.133333333333333,3.718830053887513,3,1,1,2015,0,0
2015-01-25,29.69,14.538,32.2,246.55,128.0,3.0,58.0,8.0,39.35,19.34,36.68,36.18,31.06,25.67,30.35,37.311,34.54,32.79,18.09,14.82,38.8,32.9,24.7,27.784,39.6,34.1,231.45,234.4,300.22,282.7,161.5,203.8,115.0,98.0,65.0,154.0,96.0,112.5,4.0,7.0,7.0,4.0,7.0,4.0,32.0,39.0,25.25,54.0,20.0,39.0,9.0,10.0,10.0,12.0,18.1,7.0,31.265,8.932631191312,29.995,6.921863910826334,30.975833333333338,6.356403297367774,29.18475,10.175128742019286,27.814999999999998,7.867510279624683,26.75333333333333,7.0361113528494545,32.15,5.781868210189499,28.677999999999997,6.310929114299593,30.63533333333333,6.310687000972428,253.155,32.04994695783489,237.025,40.22267448662702,214.51666666666668,46.45659407805684,101.5,27.258026340878022,107.625,27.902572846040055,110.375,26.065585984728443,5.25,2.061552812808831,5.25,1.6690459207925596,5.083333333333333,1.6213537179739284,38.5625,14.122049839405985,37.53125,13.070166069007255,33.770833333333336,12.547844043958932,9.25,0.9574271077562864,8.424999999999999,2.7906732418643116,9.216666666666667,3.6776557091646778,4,1,1,2015,0,0
2015-02-01,32.19,36.58,29.7,199.3,101.0,8.0,40.0,9.0,29.69,39.35,19.34,36.68,28.69,40.67,14.538,30.35,37.311,34.54,30.281,31.05,32.2,38.8,32.9,24.7,18.3,29.8,246.55,231.45,234.4,300.22,175.7,177.9,128.0,115.0,98.0,65.0,114.0,152.0,3.0,4.0,7.0,7.0,4.0,5.0,58.0,32.0,39.0,25.25,40.0,25.0,8.0,9.0,10.0,10.0,9.4,6.2,30.1425,8.283901556633806,30.4325,6.938187803742417,30.269166666666667,5.608008005332982,29.694750000000003,10.576236803167134,28.602375,8.443665587502354,27.21416666666667,7.5083536366725125,33.4,3.8531372499129346,30.102999999999998,4.719131033811811,30.626999999999995,6.311956244807437,227.925,20.171204723566333,239.975,35.69282600987826,216.29999999999998,45.32004352882462,110.5,13.820274961085252,106.0,27.85677655436825,106.125,22.587330519563377,5.5,2.3804761428476175,5.75,1.8322507626258075,5.333333333333333,1.825741858350554,42.25,11.086778913041721,37.53125,13.070166069007255,35.020833333333336,12.340094635214962,9.0,0.8164965809276625,8.375,2.774243783705552,9.45,3.5556612989326335,5,2,1,2015,0,0
2015-02-08,20.34,31.329,31.6,195.25,74.0,1.0,36.0,11.0,32.19,29.69,39.35,19.34,25.02,31.67,36.58,14.538,30.35,37.311,22.02,24.34,29.7,32.2,38.8,32.9,30.4,31.3,199.3,246.55,231.45,234.4,221.58,177.1,101.0,128.0,115.0,98.0,109.0,110.0,8.0,3.0,4.0,7.0,7.0,4.0,40.0,58.0,32.0,39.0,21.0,22.0,9.0,8.0,9.0,10.0,3.0,10.2,30.392500000000002,7.853111379149881,29.8475,7.623223446435617,29.325,6.265895423205328,28.19925,9.509430104725883,29.766000000000002,8.03868377641159,27.79658333333333,7.53615302704037,33.075,3.962638010214904,30.253,4.7488973757825415,30.652,6.315457285681907,218.13750000000002,24.921087957792356,236.68374999999997,38.71717187778956,217.8125,44.18142392968519,104.5,23.130067012440755,101.625,29.985413120382393,103.125,24.34797452841535,4.0,2.9439202887759492,5.0,2.390457218668787,5.083333333333333,2.193309385519075,41.5,11.474609652039002,39.40625,11.318393295239138,36.1875,11.639043326040806,9.25,1.2583057392117523,9.375,1.8468119248354942,9.516666666666666,3.5784286377055983,6,2,1,2015,0,0
2015-02-15,35.01,29.646,44.2,222.82,77.0,4.0,65.0,13.0,20.34,32.19,29.69,39.35,25.01,28.35,31.329,36.58,14.538,30.35,20.69,25.04,31.6,29.7,32.2,38.8,24.34,37.5,195.25,199.3,246.55,231.45,203.6,161.5,74.0,101.0,128.0,115.0,78.0,105.5,1.0,8.0,3.0,4.0,6.0,3.0,36.0,40.0,58.0,32.0,31.0,38.0,11.0,9.0,8.0,9.0,6.0,8.7,29.307499999999997,6.36107105761286,31.0975,7.53605381767256,29.879999999999995,6.463521415676529,28.023250000000004,9.46275574291127,30.8855,7.170947735730016,28.18041666666667,7.500201699813068,34.425,6.6032189120155635,32.7355,6.1888952856824915,31.210333333333335,7.208879465736343,215.98,23.729487984362894,239.08625,36.92584999988895,222.9225,40.46616164941244,95.0,25.099800796022265,101.5,30.099833886584832,100.75,25.459861457881985,4.0,2.9439202887759492,4.75,2.3754698783308412,5.166666666666667,2.124888588879783,49.75,13.96125591294231,43.65625,13.818296295129874,38.4375,14.32183845803961,10.25,2.217355782608327,10.25,1.6690459207926418,9.875,3.702364109592683,7,2,1,2015,0,0
2015-02-22,21.67,32.782,20.63,283.812,34.0,2.0,69.0,14.0,35.01,20.34,32.19,29.69,36.18,31.06,29.646,31.329,36.58,14.538,32.79,18.09,44.2,31.6,29.7,32.2,27.784,39.6,222.82,195.25,199.3,246.55,282.7,161.5,77.0,74.0,101.0,128.0,154.0,96.0,4.0,1.0,8.0,3.0,4.0,7.0,65.0,36.0,40.0,58.0,54.0,20.0,13.0,11.0,9.0,8.0,12.0,18.1,27.3025,7.382291310968428,29.283749999999998,7.876485687520437,29.097499999999997,6.863687221364861,32.58425,2.956015829344248,30.8845,7.1706447608087736,29.404749999999996,6.876530813042819,31.5325,9.707259740352402,31.841250000000002,7.404103953696419,29.629499999999997,7.281457852281054,225.2955,40.86076750380522,239.22525000000002,37.11508692759416,233.11516666666668,38.964710005181566,71.5,27.76688675382964,86.5,30.099833886584832,95.58333333333333,31.970038056488647,3.75,3.0956959368344523,4.5,2.5634797778466227,4.75,2.2207697273283835,52.5,16.90167644544962,45.53125,16.229623213212843,42.520833333333336,15.52214632436997,11.75,2.217355782608333,10.5,2.0701966780271266,9.533333333333333,2.99615915748308,8,2,1,2015,0,0
2015-03-01,43.35,30.526,31.1,241.67,54.0,5.0,38.0,12.0,21.67,35.01,20.34,32.19,36.68,28.69,32.782,29.646,31.329,36.58,34.54,30.281,20.63,44.2,31.6,29.7,24.7,18.3,283.812,222.82,195.25,199.3,300.22,175.7,34.0,77.0,74.0,101.0,65.0,114.0,2.0,4.0,1.0,8.0,7.0,4.0,69.0,65.0,36.0,40.0,25.25,40.0,14.0,13.0,11.0,9.0,10.0,9.4,30.0925,11.045253505465594,30.1175,9.038544051528907,30.319166666666664,7.995852854998516,31.07075,1.3318827213135913,30.382749999999998,7.017110124545576,29.425166666666666,6.879731903250746,31.8825,9.644198169538681,32.64125,6.8470774526696605,30.696166666666667,6.348710532402811,235.88799999999998,37.203767586988995,231.9065,28.030116981561306,238.61266666666666,34.52897152282792,59.75,19.972898304118672,85.125,31.4435435116882,90.58333333333333,33.48394006720597,3.0,1.8257418583505545,4.25,2.3754698783308412,4.833333333333333,2.208797835653567,52.0,17.416467303484172,47.125,14.485830515171912,42.354166666666664,15.562359284991212,12.5,1.290994448735791,10.75,2.1213203435597032,9.75,3.078517943308557,9,3,1,2015,0,0
2015-03-08,41.68,25.777,23.7,245.35,39.0,1.0,17.0,10.0,43.35,21.67,35.01,20.34,19.34,25.02,30.526,32.782,29.646,31.329,37.311,22.02,31.1,20.63,44.2,31.6,32.9,30.4,241.67,283.812,222.82,195.25,234.4,221.58,54.0,34.0,77.0,74.0,98.0,109.0,5.0,2.0,4.0,1.0,7.0,7.0,38.0,69.0,65.0,36.0,39.0,21.0,12.0,14.0,13.0,11.0,10.0,3.0,35.427499999999995,9.853981851684797,32.91,8.676893782586353,31.7075,8.426840370884197,29.682750000000002,2.919626388769683,28.941,6.560291609372257,29.738249999999997,6.591552405438072,29.9075,10.492897200805244,31.49125,7.535404885320654,30.137833333333333,6.663913535307955,248.41299999999998,25.579554778508083,233.27525,28.43371877467235,240.59349999999998,34.14267409376054,51.0,19.304576314093676,77.75,34.73882142914055,84.75,35.98768728834399,3.0,1.8257418583505545,3.5,2.32992949004287,4.333333333333333,2.3484359721209174,47.25,24.41823089414956,44.375,17.927931121178325,42.020833333333336,16.095050881522198,12.25,1.7078251276599208,10.75,2.1213203435597032,10.333333333333334,2.229281716090855,10,3,1,2015,0,0
2015-03-15,27.02,29.867,33.0,267.6,53.0,2.0,35.0,13.0,41.68,43.35,21.67,35.01,39.35,25.01,25.777,30.526,32.782,29.646,30.35,20.69,23.7,31.1,20.63,44.2,38.8,24.34,245.35,241.67,283.812,222.82,231.45,203.6,39.0,54.0,34.0,77.0,115.0,78.0,1.0,5.0,2.0,4.0,4.0,6.0,17.0,38.0,69.0,65.0,32.0,31.0,10.0,12.0,14.0,13.0,9.0,6.0,33.43,10.737079056552888,31.36875,8.46196775072357,31.875,8.300643458080938,29.738,2.9207899616371433,28.880625,6.547682423957353,30.503,5.947205852713149,27.1075,5.894366660917273,30.76625,6.991114641355233,30.859499999999997,6.444255179474333,259.608,19.78861699732195,237.79399999999998,30.870324761122234,245.92683333333332,32.81136555256827,45.0,10.033277962194939,70.0,32.05352666132967,82.66666666666667,37.119789706823326,2.5,1.732050807568878,3.25,2.3754698783308417,4.0,2.3741027013091998,39.75,21.592822881689184,44.75,17.661499693643556,42.354166666666664,15.886121134404407,12.25,1.7078251276599208,11.25,2.1213203435597,10.916666666666666,1.880924981991255,11,3,1,2015,0,0
2015-03-22,42.0,27.35,24.3,254.4,55.0,2.0,58.0,6.0,27.02,41.68,43.35,21.67,29.69,36.18,29.867,25.777,30.526,32.782,14.538,32.79,33.0,23.7,31.1,20.63,32.2,27.784,267.6,245.35,241.67,283.812,246.55,282.7,53.0,39.0,54.0,34.0,128.0,154.0,2.0,1.0,5.0,2.0,3.0,4.0,35.0,17.0,38.0,69.0,58.0,54.0,13.0,10.0,12.0,14.0,8.0,12.0,38.5125,7.695771024833489,32.9075,9.20013625675496,32.36,8.733776648475425,28.38,2.210052337238554,30.482125000000003,3.2997514814430713,30.049666666666667,5.964339014407879,28.025000000000002,4.718315377335404,29.778750000000002,7.310318416946209,30.569166666666664,6.669942698858857,252.255,11.543992665741639,238.77525,31.310033862964985,243.5685,30.88870157811492,50.25,7.544313531837513,60.875,21.99634709933189,74.41666666666667,30.176626515877935,2.5,1.732050807568878,3.125,2.4164614034338965,3.8333333333333335,2.4432963327637873,37.0,16.792855623746664,44.75,17.661499693643556,42.6875,16.19172242227493,10.25,3.095695936834439,11.0,2.6186146828319563,10.416666666666666,2.314316444667977,12,3,1,2015,0,0
2015-03-29,25.01,31.672,28.9,232.4,49.0,4.0,58.0,17.0,42.0,27.02,41.68,43.35,32.19,36.68,27.35,29.867,25.777,30.526,36.58,34.54,24.3,33.0,23.7,31.1,29.7,24.7,254.4,267.6,245.35,241.67,199.3,300.22,55.0,53.0,39.0,54.0,101.0,65.0,2.0,2.0,1.0,5.0,8.0,7.0,58.0,35.0,17.0,38.0,40.0,25.25,6.0,13.0,10.0,12.0,9.0,10.0,33.9275,9.174273359055022,32.01,9.6207305929881,31.3875,8.857859504417535,28.6665,2.617671548023855,29.868625,2.3126726615078392,29.810666666666666,5.823855007768928,27.474999999999998,4.354595273960568,29.67875,7.317018201230808,30.919166666666666,6.440203918755327,249.9375,14.837866816584379,242.91275000000002,27.275380692642717,237.91683333333333,25.275352067805777,49.0,7.118052168020871,54.375,15.023196350025826,73.08333333333333,30.973473499206705,2.25,1.258305739211793,2.625,1.5059406173077166,3.5833333333333335,2.234373344457959,42.0,19.882991056008986,47.0,18.110770276274835,45.416666666666664,15.739113601778778,11.5,4.654746681256308,12.0,3.207134902949127,11.0,2.9848100289785484,13,3,1,2015,0,0
